LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
10,11,03,06,"패션/잡화","지갑/벨트","여성지갑","머니클립/키홀더",10110306
10,11,04,01,"패션/잡화","지갑/벨트","여성벨트","벨트/서스펜더",10110401
10,12,01,01,"패션/잡화","패션소품","안경/선글라스","남성선글라스",10120101
10,12,01,02,"패션/잡화","패션소품","안경/선글라스","공용선글라스",10120102
10,12,01,03,"패션/잡화","패션소품","안경/선글라스","여성선글라스",10120103
10,12,01,04,"패션/잡화","패션소품","안경/선글라스","안경테",10120104
10,12,02,01,"패션/잡화","패션소품","넥타이","기본넥타이",10120201
10,12,02,02,"패션/잡화","패션소품","넥타이","나비/보타이",10120202
10,12,02,03,"패션/잡화","패션소품","넥타이","넥타이핀/커프스/라펠핀",10120203
10,12,02,04,"패션/잡화","패션소품","넥타이","포켓치프",10120204
10,12,03,01,"패션/잡화","패션소품","시즌ACC","스카프/머플러",10120301
10,12,03,02,"패션/잡화","패션소품","시즌ACC","모자",10120302
10,12,03,03,"패션/잡화","패션소품","시즌ACC","손수건",10120303
10,12,03,04,"패션/잡화","패션소품","시즌ACC","장갑",10120304
10,12,03,05,"패션/잡화","패션소품","시즌ACC","우산/양산",10120305
10,12,04,01,"패션/잡화","패션소품","헤어악세사리","기타",10120401
10,12,04,02,"패션/잡화","패션소품","헤어악세사리","헤어슈슈",10120402
10,12,04,03,"패션/잡화","패션소품","헤어악세사리","헤어핀",10120403
10,12,04,04,"패션/잡화","패션소품","헤어악세사리","헤어세트",10120404
10,12,04,05,"패션/잡화","패션소품","헤어악세사리","헤어밴드",10120405
10,13,01,01,"패션/잡화","보석/시계/액세서리","귀걸이","다이아몬드",10130101
10,13,01,02,"패션/잡화","보석/시계/액세서리","귀걸이","골드",10130102
10,13,01,03,"패션/잡화","보석/시계/액세서리","귀걸이","실버",10130103
10,13,01,04,"패션/잡화","보석/시계/액세서리","귀걸이","유색보석/진주귀걸이",10130104
10,13,01,05,"패션/잡화","보석/시계/액세서리","귀걸이","패션귀걸이",10130105
10,13,01,06,"패션/잡화","보석/시계/액세서리","귀걸이","피어싱",10130106
10,13,02,01,"패션/잡화","보석/시계/액세서리","남성쥬얼리/액세서리","넥타이핀/커프스/라펠핀",10130201
10,13,02,02,"패션/잡화","보석/시계/액세서리","남성쥬얼리/액세서리","목걸이/체인",10130202
10,13,02,03,"패션/잡화","보석/시계/액세서리","남성쥬얼리/액세서리","반지",10130203
10,13,02,04,"패션/잡화","보석/시계/액세서리","남성쥬얼리/액세서리","팔찌",10130204
10,13,03,01,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","골드(14/18K)",10130301
10,13,03,02,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","다이아몬드",10130302
10,13,03,03,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","실버",10130303
10,13,03,04,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","유색보석",10130304
10,13,03,05,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","진주",10130305
10,13,03,06,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","패션액세서리",10130306
10,13,03,07,"패션/잡화","보석/시계/액세서리","목걸이/펜던트","펜던트",10130307
10,13,04,01,"패션/잡화","보석/시계/액세서리","반지/커플링","다이아몬드",10130401
10,13,04,02,"패션/잡화","보석/시계/액세서리","반지/커플링","골드",10130402
10,13,04,03,"패션/잡화","보석/시계/액세서리","반지/커플링","실버",10130403
10,13,04,04,"패션/잡화","보석/시계/액세서리","반지/커플링","유색보석/진주반지",10130404
10,13,04,05,"패션/잡화","보석/시계/액세서리","반지/커플링","커플링",10130405
10,13,04,06,"패션/잡화","보석/시계/액세서리","반지/커플링","패션반지",10130406
10,13,05,01,"패션/잡화","보석/시계/액세서리","팔찌/발찌/브로치","금팔찌/발찌",10130501
10,13,05,02,"패션/잡화","보석/시계/액세서리","팔찌/발찌/브로치","은팔찌/발찌",10130502
10,13,05,03,"패션/잡화","보석/시계/액세서리","팔찌/발찌/브로치","패션팔찌/발찌",10130503
10,13,05,04,"패션/잡화","보석/시계/액세서리","팔찌/발찌/브로치","브로치",10130504
10,13,06,01,"패션/잡화","보석/시계/액세서리","기타소품","핸드폰줄",10130601
10,13,06,02,"패션/잡화","보석/시계/액세서리","기타소품","라이터",10130602
10,13,07,01,"패션/잡화","보석/시계/액세서리","순금","골드바/코인",10130701
10,13,07,02,"패션/잡화","보석/시계/액세서리","순금","기념품/장식품",10130702
10,13,07,03,"패션/잡화","보석/시계/액세서리","순금","돌선물",10130703
10,13,07,04,"패션/잡화","보석/시계/액세서리","순금","순금 귀걸이",10130704
10,13,07,05,"패션/잡화","보석/시계/액세서리","순금","순금 목걸이/팬던트",10130705
10,13,07,06,"패션/잡화","보석/시계/액세서리","순금","순금 반지",10130706
10,13,07,07,"패션/잡화","보석/시계/액세서리","순금","순금 예물",10130707
10,13,07,08,"패션/잡화","보석/시계/액세서리","순금","순금 팔찌",10130708
10,13,07,09,"패션/잡화","보석/시계/액세서리","순금","핸드폰줄",10130709
10,13,08,01,"패션/잡화","보석/시계/액세서리","명품/수입시계","남성용시계",10130801
10,13,08,02,"패션/잡화","보석/시계/액세서리","명품/수입시계","여성용시계",10130802
10,13,08,03,"패션/잡화","보석/시계/액세서리","명품/수입시계","공용시계",10130803
10,13,09,01,"패션/잡화","보석/시계/액세서리","정장/패션시계","남성용시계",10130901
10,13,09,02,"패션/잡화","보석/시계/액세서리","정장/패션시계","여성용시계",10130902
10,13,09,03,"패션/잡화","보석/시계/액세서리","정장/패션시계","공용시계",10130903
10,13,10,01,"패션/잡화","보석/시계/액세서리","스포츠/아동용시계","아동캐릭터시계",10131001
10,13,10,02,"패션/잡화","보석/시계/액세서리","스포츠/아동용시계","스포츠/기능성시계",10131002
10,14,01,01,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(남성)","긴팔",10140101
10,14,01,02,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(남성)","모자/장갑/양말",10140102
10,14,01,03,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(남성)","바지",10140103
10,14,01,04,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(남성)","반팔",10140104
10,14,01,05,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(남성)","자켓/점퍼",10140105
10,14,02,01,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(여성)","긴팔",10140201
10,14,02,02,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(여성)","모자/장갑/양말",10140202
10,14,02,03,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(여성)","바지",10140203
10,14,02,04,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(여성)","반팔",10140204
10,14,02,05,"패션/잡화","스포츠패션/슈즈/아웃도어","등산의류/잡화(여성)","자켓/점퍼",10140205
10,14,03,01,"패션/잡화","스포츠패션/슈즈/아웃도어","등산화","경등산화(트레킹화)",10140301
10,14,03,02,"패션/잡화","스포츠패션/슈즈/아웃도어","등산화","아쿠아슈즈/샌들",10140302
10,14,03,03,"패션/잡화","스포츠패션/슈즈/아웃도어","등산화","중등산화",10140303
10,14,04,01,"패션/잡화","스포츠패션/슈즈/아웃도어","수영복","남성 수영복",10140401
10,14,04,02,"패션/잡화","스포츠패션/슈즈/아웃도어","수영복","아동 수영복",10140402
10,14,04,03,"패션/잡화","스포츠패션/슈즈/아웃도어","수영복","여성 수영복",10140403
10,14,05,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스키/스노우보드 의류(남성)","상의/자켓",10140501
10,14,05,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스키/스노우보드 의류(남성)","상하의세트",10140502
10,14,05,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스키/스노우보드 의류(남성)","하의/팬츠",10140503
10,14,06,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스키/스노우보드 의류(여성)","상의/자켓",10140601
10,14,06,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스키/스노우보드 의류(여성)","상하의세트",10140602
10,14,06,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스키/스노우보드 의류(여성)","하의/팬츠",10140603
10,14,07,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 가방","백팩",10140701
10,14,07,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 가방","크로스/숄더백",10140702
10,14,07,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 가방","토드백/파우치/힙쌕",10140703
10,14,08,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","구기스포츠 악세서리",10140801
10,14,08,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","구기용품",10140802
10,14,08,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","두건/머플러/마스크/타올",10140803
10,14,08,04,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","발레",10140804
10,14,08,05,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","복싱",10140805
10,14,08,06,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","비니/방한모자",10140806
10,14,08,07,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","스포츠 선글라스",10140807
10,01,08,10,"패션/잡화","남성/캐주얼의류","팬츠/데님","골프팬츠",10010810
10,14,08,08,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","스포츠시계",10140808
10,14,08,09,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠 패션잡화/용품","야구모자/스포츠모자",10140809
10,14,09,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈","러닝화",10140901
10,14,09,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈","슬리퍼",10140902
10,14,09,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈","아동화",10140903
10,14,09,04,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈","워킹슈즈",10140904
10,14,09,05,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈","축구화",10140905
10,14,09,06,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈","캐쥬얼",10140906
10,14,10,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈(여성)","러닝화",10141001
10,14,10,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈(여성)","슬리퍼",10141002
10,14,10,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈(여성)","워킹슈즈",10141003
10,14,10,04,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠슈즈(여성)","캐쥬얼",10141004
10,14,11,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","기능성웨어",10141101
10,14,11,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","긴팔",10141102
10,14,11,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","바지",10141103
10,14,11,04,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","반팔",10141104
10,14,11,05,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","상하의 세트",10141105
10,14,11,06,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","쟈켓/점퍼/바람막이",10141106
10,14,11,07,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(남성)","트레이닝복",10141107
10,14,12,01,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","기능성웨어",10141201
10,14,12,02,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","긴팔",10141202
10,14,12,03,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","바지",10141203
10,14,12,04,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","반팔",10141204
10,14,12,05,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","상하의 세트",10141205
10,14,12,06,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","쟈켓/점퍼/바람막이",10141206
10,14,12,07,"패션/잡화","스포츠패션/슈즈/아웃도어","스포츠의류(여성)","트레이닝복",10141207
20,01,01,01,"뷰티","이미용품","이미용기기(피부/헤어/바디)","각질관리/필링/삭피기",20010101
20,01,01,02,"뷰티","이미용품","이미용기기(피부/헤어/바디)","피부&바디마사지/관리기",20010102
20,01,01,03,"뷰티","이미용품","이미용기기(피부/헤어/바디)","스펀지/퍼프/브러쉬클렌져",20010103
20,01,01,04,"뷰티","이미용품","이미용기기(피부/헤어/바디)","화장솜/면봉/기름종이",20010104
20,01,01,05,"뷰티","이미용품","이미용기기(피부/헤어/바디)","속눈썹/아이브로우용품",20010105
20,01,01,06,"뷰티","이미용품","이미용기기(피부/헤어/바디)","바디스펀지/퍼프",20010106
20,01,01,07,"뷰티","이미용품","이미용기기(피부/헤어/바디)","글러브/배스브러쉬",20010107
20,01,01,08,"뷰티","이미용품","이미용기기(피부/헤어/바디)","고데기/아이론",20010108
20,01,01,09,"뷰티","이미용품","이미용기기(피부/헤어/바디)","드라이기",20010109
20,01,01,10,"뷰티","이미용품","이미용기기(피부/헤어/바디)","헤어롤/고정핀",20010110
20,01,01,11,"뷰티","이미용품","이미용기기(피부/헤어/바디)","미용가위",20010111
20,01,01,12,"뷰티","이미용품","이미용기기(피부/헤어/바디)","전기면도기",20010112
20,01,01,13,"뷰티","이미용품","이미용기기(피부/헤어/바디)","제모기",20010113
20,01,01,14,"뷰티","이미용품","이미용기기(피부/헤어/바디)","코털정리기",20010114
20,01,01,15,"뷰티","이미용품","이미용기기(피부/헤어/바디)","여드름/피지관리기",20010115
20,01,02,01,"뷰티","이미용품","이미용소품","머리빗/브러쉬",20010201
20,01,02,02,"뷰티","이미용품","이미용소품","탁상용&휴대용 거울",20010202
20,01,02,03,"뷰티","이미용품","이미용소품","화장품정리대",20010203
20,02,01,01,"뷰티","화장품/헤어/바디","남성화장품","남성세트",20020101
20,02,01,02,"뷰티","화장품/헤어/바디","남성화장품","올인원",20020102
20,02,01,03,"뷰티","화장품/헤어/바디","남성화장품","로션/에멀젼",20020103
20,02,01,04,"뷰티","화장품/헤어/바디","남성화장품","비비크림/컬러로션",20020104
20,02,01,05,"뷰티","화장품/헤어/바디","남성화장품","쉐이빙",20020105
20,02,01,06,"뷰티","화장품/헤어/바디","남성화장품","스킨/토너/에프터쉐이브",20020106
20,02,01,07,"뷰티","화장품/헤어/바디","남성화장품","에센스/크림/마스크",20020107
20,02,01,08,"뷰티","화장품/헤어/바디","남성화장품","클렌징",20020108
20,02,02,01,"뷰티","화장품/헤어/바디","네일케어","네일글리터/파츠/스티커",20020201
20,02,02,02,"뷰티","화장품/헤어/바디","네일케어","네일/패디컬러",20020202
20,02,02,03,"뷰티","화장품/헤어/바디","네일케어","베이스코트/탑코트",20020203
20,02,02,04,"뷰티","화장품/헤어/바디","네일케어","네일 도구",20020204
20,02,02,05,"뷰티","화장품/헤어/바디","네일케어","네일 리무버/영양/프라이머",20020205
20,02,02,06,"뷰티","화장품/헤어/바디","네일케어","네일폴리쉬",20020206
20,02,02,07,"뷰티","화장품/헤어/바디","네일케어","젤폴리쉬",20020207
20,02,03,01,"뷰티","화장품/헤어/바디","바디케어","각질/제모/청결제",20020301
20,02,03,02,"뷰티","화장품/헤어/바디","바디케어","구강/위생용품",20020302
20,02,03,03,"뷰티","화장품/헤어/바디","바디케어","바디로션/크림",20020303
20,02,03,04,"뷰티","화장품/헤어/바디","바디케어","바디미스트/파우더/샤워코롱",20020304
20,02,03,05,"뷰티","화장품/헤어/바디","바디케어","바디스크럽",20020305
20,02,03,06,"뷰티","화장품/헤어/바디","바디케어","바디오일/크림",20020306
20,02,03,07,"뷰티","화장품/헤어/바디","바디케어","바디클렌저",20020307
20,02,03,08,"뷰티","화장품/헤어/바디","바디케어","배스 스펀지",20020308
20,02,03,09,"뷰티","화장품/헤어/바디","바디케어","입욕제",20020309
20,02,03,10,"뷰티","화장품/헤어/바디","바디케어","데오드란트",20020310
20,02,04,01,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비 샤워젤/바디워시",20020401
20,02,04,02,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비 입욕제",20020402
20,02,04,03,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비로션",20020403
20,02,04,04,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비비누",20020404
20,02,04,05,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비샴푸",20020405
20,02,04,06,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비오일",20020406
20,02,04,07,"뷰티","화장품/헤어/바디","베이비&임산부케어","베이비크림",20020407
20,02,04,08,"뷰티","화장품/헤어/바디","베이비&임산부케어","임산부 로션/크림/오일",20020408
20,02,04,09,"뷰티","화장품/헤어/바디","베이비&임산부케어","파우더/기저귀크림",20020409
20,02,05,01,"뷰티","화장품/헤어/바디","베이스메이크업","비비크림",20020501
20,02,05,02,"뷰티","화장품/헤어/바디","베이스메이크업","컨실러/스킨커버",20020502
20,02,05,03,"뷰티","화장품/헤어/바디","베이스메이크업","파우더/팩트/트윈케익",20020503
20,02,05,04,"뷰티","화장품/헤어/바디","베이스메이크업","파운데이션",20020504
20,02,05,05,"뷰티","화장품/헤어/바디","베이스메이크업","프라이머/메이크업베이스",20020505
20,02,06,01,"뷰티","화장품/헤어/바디","세트(선물세트)","기타",20020601
20,02,06,02,"뷰티","화장품/헤어/바디","세트(선물세트)","바디케어",20020602
20,02,06,03,"뷰티","화장품/헤어/바디","세트(선물세트)","스킨케어",20020603
20,02,07,01,"뷰티","화장품/헤어/바디","스킨케어","스킨/토너/미스트",20020701
20,02,07,02,"뷰티","화장품/헤어/바디","스킨케어","로션/에멀전",20020702
20,02,07,03,"뷰티","화장품/헤어/바디","스킨케어","에센스/세럼/엠플",20020703
20,02,07,04,"뷰티","화장품/헤어/바디","스킨케어","크림(수분/보습)",20020704
20,02,07,05,"뷰티","화장품/헤어/바디","스킨케어","크림(영양/탄력/리프팅)",20020705
20,02,07,06,"뷰티","화장품/헤어/바디","스킨케어","크림(트러블/각질/모공관리)",20020706
20,02,07,07,"뷰티","화장품/헤어/바디","스킨케어","크림(넥케어)",20020707
20,02,07,08,"뷰티","화장품/헤어/바디","스킨케어","아이크림",20020708
20,02,07,09,"뷰티","화장품/헤어/바디","스킨케어","마사지",20020709
20,02,07,10,"뷰티","화장품/헤어/바디","스킨케어","트러블케어",20020710
20,02,07,11,"뷰티","화장품/헤어/바디","스킨케어","팩/마스크",20020711
20,02,07,12,"뷰티","화장품/헤어/바디","스킨케어","페이스오일",20020712
20,02,07,13,"뷰티","화장품/헤어/바디","스킨케어","화이트닝",20020713
20,02,07,14,"뷰티","화장품/헤어/바디","스킨케어","선크림",20020714
20,02,08,01,"뷰티","화장품/헤어/바디","클렌징/스크럽","각질관리/스크럽/필링",20020801
20,02,08,02,"뷰티","화장품/헤어/바디","클렌징/스크럽","립/아이리무버",20020802
20,02,08,03,"뷰티","화장품/헤어/바디","클렌징/스크럽","미용비누",20020803
20,02,08,04,"뷰티","화장품/헤어/바디","클렌징/스크럽","클렌징",20020804
20,02,09,01,"뷰티","화장품/헤어/바디","패션헤어/가발","부분가발",20020901
20,02,09,02,"뷰티","화장품/헤어/바디","패션헤어/가발","붙임머리",20020902
20,02,09,03,"뷰티","화장품/헤어/바디","패션헤어/가발","전체가발",20020903
20,02,09,04,"뷰티","화장품/헤어/바디","패션헤어/가발","패션가발",20020904
20,02,10,01,"뷰티","화장품/헤어/바디","포인트메이크업","기타/타투",20021001
20,02,10,02,"뷰티","화장품/헤어/바디","포인트메이크업","립스틱/립글로스/립틴트",20021002
20,02,10,03,"뷰티","화장품/헤어/바디","포인트메이크업","립밤/립에센스",20021003
20,02,10,04,"뷰티","화장품/헤어/바디","포인트메이크업","립라이너/펜슬",20021004
20,02,10,05,"뷰티","화장품/헤어/바디","포인트메이크업","멀티키트",20021005
20,02,10,06,"뷰티","화장품/헤어/바디","포인트메이크업","블러셔/하이라이터",20021006
20,02,10,07,"뷰티","화장품/헤어/바디","포인트메이크업","아이라이너/브로우",20021007
20,02,10,08,"뷰티","화장품/헤어/바디","포인트메이크업","아이섀도우",20021008
20,02,10,09,"뷰티","화장품/헤어/바디","포인트메이크업","마스카라",20021009
20,02,11,01,"뷰티","화장품/헤어/바디","향수","남녀공용",20021101
20,02,11,02,"뷰티","화장품/헤어/바디","향수","남성용",20021102
20,02,11,03,"뷰티","화장품/헤어/바디","향수","향수세트",20021103
20,02,11,04,"뷰티","화장품/헤어/바디","향수","여성용",20021104
20,02,12,01,"뷰티","화장품/헤어/바디","헤어케어","샴푸",20021201
20,02,12,02,"뷰티","화장품/헤어/바디","헤어케어","린스/컨디셔너",20021202
20,02,12,03,"뷰티","화장품/헤어/바디","헤어케어","트린트먼트",20021203
20,02,12,04,"뷰티","화장품/헤어/바디","헤어케어","에센스/크림/오일",20021204
20,02,12,05,"뷰티","화장품/헤어/바디","헤어케어","염색/새치커버",20021205
20,02,12,06,"뷰티","화장품/헤어/바디","헤어케어","헤어젤/스프레이",20021206
20,02,12,07,"뷰티","화장품/헤어/바디","헤어케어","증모제/모발건강",20021207
20,02,12,08,"뷰티","화장품/헤어/바디","헤어케어","헤어미스트",20021208
20,02,12,09,"뷰티","화장품/헤어/바디","헤어케어","헤어세트",20021209
20,02,12,10,"뷰티","화장품/헤어/바디","헤어케어","헤어오일/팩",20021210
30,01,01,01,"가구/침구","거실/침실/학생/주방가구","DIY가구/부자재","DIY반제품 ",30010101
30,01,01,02,"가구/침구","거실/침실/학생/주방가구","DIY가구/부자재","가구부속품",30010102
30,01,02,01,"가구/침구","거실/침실/학생/주방가구","거실장/TV장/장식장","TV장/오디오장",30010201
30,01,02,02,"가구/침구","거실/침실/학생/주방가구","거실장/TV장/장식장","거실장",30010202
30,01,02,03,"가구/침구","거실/침실/학생/주방가구","거실장/TV장/장식장","거실장세트",30010203
30,01,02,04,"가구/침구","거실/침실/학생/주방가구","거실장/TV장/장식장","거실테이블",30010204
30,01,02,05,"가구/침구","거실/침실/학생/주방가구","거실장/TV장/장식장","장식장",30010205
30,01,03,01,"가구/침구","거실/침실/학생/주방가구","매트리스","라텍스/메모리폼(싱글)",30010301
30,01,03,02,"가구/침구","거실/침실/학생/주방가구","매트리스","라텍스/메모리폼(퀸)",30010302
30,01,03,03,"가구/침구","거실/침실/학생/주방가구","매트리스","라텍스/메모리폼(킹)",30010303
30,01,03,04,"가구/침구","거실/침실/학생/주방가구","매트리스","스프링 매트리스(싱글)",30010304
30,01,03,05,"가구/침구","거실/침실/학생/주방가구","매트리스","스프링 매트리스(퀸)",30010305
30,01,03,06,"가구/침구","거실/침실/학생/주방가구","매트리스","스프링 매트리스(킹)",30010306
30,01,04,01,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","사무용소파 ",30010401
30,01,04,02,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","사무용수납가구 ",30010402
30,01,04,03,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","사무용의자 ",30010403
30,01,04,04,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","사무용책상 ",30010404
30,01,04,05,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","사무용책장 ",30010405
30,01,04,06,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","캐비닛 ",30010406
30,01,04,07,"가구/침구","거실/침실/학생/주방가구","사무/교구용가구","회의테이블 ",30010407
30,01,05,01,"가구/침구","거실/침실/학생/주방가구","서랍장/화장대","2-4단 서랍장/협탁",30010501
30,01,05,02,"가구/침구","거실/침실/학생/주방가구","서랍장/화장대","5-6단 서랍장",30010502
30,01,05,03,"가구/침구","거실/침실/학생/주방가구","서랍장/화장대","서랍장SET",30010503
30,01,05,04,"가구/침구","거실/침실/학생/주방가구","서랍장/화장대","전신거울/화장대거울",30010504
30,01,05,05,"가구/침구","거실/침실/학생/주방가구","서랍장/화장대","화장대/콘솔",30010505
30,01,06,01,"가구/침구","거실/침실/학생/주방가구","소파","1인용소파",30010601
30,01,06,02,"가구/침구","거실/침실/학생/주방가구","소파","가죽소파(2-3인용) ",30010602
30,01,06,03,"가구/침구","거실/침실/학생/주방가구","소파","가죽소파(4인용) ",30010603
30,01,06,04,"가구/침구","거실/침실/학생/주방가구","소파","가죽소파(6인용) ",30010604
30,01,06,05,"가구/침구","거실/침실/학생/주방가구","소파","리클라이너 소파",30010605
30,01,06,06,"가구/침구","거실/침실/학생/주방가구","소파","벤치소파",30010606
30,01,06,07,"가구/침구","거실/침실/학생/주방가구","소파","소파베드/아동소파",30010607
30,01,06,08,"가구/침구","거실/침실/학생/주방가구","소파","스툴",30010608
30,01,06,09,"가구/침구","거실/침실/학생/주방가구","소파","인조가죽소파(2-3인용) ",30010609
30,01,06,10,"가구/침구","거실/침실/학생/주방가구","소파","인조가죽소파(4인용이상) ",30010610
30,01,06,11,"가구/침구","거실/침실/학생/주방가구","소파","패브릭소파",30010611
30,01,07,01,"가구/침구","거실/침실/학생/주방가구","수납가구","고가구",30010701
30,01,07,02,"가구/침구","거실/침실/학생/주방가구","수납가구","선반/벽걸이수납장",30010702
30,01,07,03,"가구/침구","거실/침실/학생/주방가구","수납가구","수납소품/공간박스",30010703
30,01,07,04,"가구/침구","거실/침실/학생/주방가구","수납가구","수납장",30010704
30,01,07,05,"가구/침구","거실/침실/학생/주방가구","수납가구","청소장/신발장",30010705
30,01,08,01,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","2인식탁/세트",30010801
30,01,08,02,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","4인식탁/세트",30010802
30,01,08,03,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","6인식탁/세트",30010803
30,01,08,04,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","교자상/좌탁",30010804
30,01,08,05,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","식탁의자",30010805
30,01,08,06,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","아일랜드식탁",30010806
30,01,08,07,"가구/침구","거실/침실/학생/주방가구","식탁/의자/세트","테이블",30010807
30,01,09,01,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","공부상 ",30010901
30,01,09,02,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","벙커침대 ",30010902
30,01,09,03,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","베이비장 ",30010903
30,01,09,04,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 서랍장 ",30010904
30,01,09,05,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 수납장 ",30010905
30,01,09,06,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 옷장 ",30010906
30,01,09,07,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 이단침대 ",30010907
30,01,09,08,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 이층침대 ",30010908
30,01,09,09,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 일반책상",30010909
30,01,09,10,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 일반침대 ",30010910
30,01,09,11,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 책꽂이 ",30010911
30,01,09,12,"가구/침구","거실/침실/학생/주방가구","아동/주니어가구","아동용 책상의자 ",30010912
